start_sent,sentences,entities
4324,"For some reason this seemed to 
annoy Hermione as well; she didn’t say anything, but 
she kept looking darkly at the broom as though it too 
had been criticizing her cat. 

 At lunchtime they went down to the Great Hall, to 
find that the House tables had been moved against 
the walls again, and that a single table, set for twelve, 
stood in the middle of the room. Professors 
Dumbledore, McGonagall, Snape, Sprout, and 
Flitwick were there, along with Filch, the caretaker, 
who had taken off his usual brown coat and was 
wearing a very old and rather moldy-looking tailcoat. 
","['Hall', 'Flitwick', 'Hermione', 'broom', 'Dumbledore', 'the', 'Snape', 'McGonagall']"
4325,"At lunchtime they went down to the Great Hall, to 
find that the House tables had been moved against 
the walls again, and that a single table, set for twelve, 
stood in the middle of the room. Professors 
Dumbledore, McGonagall, Snape, Sprout, and 
Flitwick were there, along with Filch, the caretaker, 
who had taken off his usual brown coat and was 
wearing a very old and rather moldy-looking tailcoat. 
 There were only three other students, two extremely 
nervous-looking first years and a sullen-faced 
Slytherin fifth year. 

","['Hall', 'Flitwick', 'Dumbledore', 'the', 'Snape', 'McGonagall']"
4326,"Professors 
Dumbledore, McGonagall, Snape, Sprout, and 
Flitwick were there, along with Filch, the caretaker, 
who had taken off his usual brown coat and was 
wearing a very old and rather moldy-looking tailcoat. 
 There were only three other students, two extremely 
nervous-looking first years and a sullen-faced 
Slytherin fifth year. 

 “Merry Christmas!” said Dumbledore as Harry, Ron, 
and Hermione approached the table.","['Flitwick', 'Hermione', 'Dumbledore', 'the', 'Snape', 'McGonagall', 'Harry', 'Ron']"
4327,"There were only three other students, two extremely 
nervous-looking first years and a sullen-faced 
Slytherin fifth year. 

 “Merry Christmas!” said Dumbledore as Harry, Ron, 
and Hermione approached the table. “As there are so 
few of us, it seemed foolish to use the House tables. 

...","['Hermione', 'Dumbledore', 'the', 'Harry', 'Ron']"
4328,"“Merry Christmas!” said Dumbledore as Harry, Ron, 
and Hermione approached the table. “As there are so 
few of us, it seemed foolish to use the House tables. 

... Sit down, sit down!” 

","['Hermione', 'Dumbledore', 'the', 'Harry', 'Ron']"
4329,"“As there are so 
few of us, it seemed foolish to use the House tables. 

... Sit down, sit down!” 

 Harry, Ron, and Hermione sat down side by side at 
the end of the table. 

","['Hermione', 'Harry', 'Ron', 'the']"
4330,"Sit down, sit down!” 

 Harry, Ron, and Hermione sat down side by side at 
the end of the table. 

 “Crackers!” said Dumbledore enthusiastically, offering 
the end of a large silver noisemaker to Snape, who 
took it reluctantly and tugged.","['Hermione', 'Dumbledore', 'the', 'Snape', 'Harry', 'Ron']"
4331,"Harry, Ron, and Hermione sat down side by side at 
the end of the table. 

 “Crackers!” said Dumbledore enthusiastically, offering 
the end of a large silver noisemaker to Snape, who 
took it reluctantly and tugged. With a bang like a 
gunshot, the cracker flew apart to reveal a large, 
pointed witch’s hat topped with a stuffed vulture. 

","['Hermione', 'Dumbledore', 'the', 'Snape', 'Harry', 'Ron']"
4332,"“Crackers!” said Dumbledore enthusiastically, offering 
the end of a large silver noisemaker to Snape, who 
took it reluctantly and tugged. With a bang like a 
gunshot, the cracker flew apart to reveal a large, 
pointed witch’s hat topped with a stuffed vulture. 

 Harry, remembering the boggart, caught Ron’s eye 
and they both grinned; Snape ’s mouth thinned and 

Page | 252","['Dumbledore', 'the', 'Snape', 'Harry', 'Ron']"
4333,"With a bang like a 
gunshot, the cracker flew apart to reveal a large, 
pointed witch’s hat topped with a stuffed vulture. 

 Harry, remembering the boggart, caught Ron’s eye 
and they both grinned; Snape ’s mouth thinned and 

Page | 252 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




he pushed the hat toward Dumbledore, who swapped 
it for his wizard’s hat at once. 



","['Dumbledore', 'the', 'Harry Potter', 'Snape', 'Harry', 'Ron']"
4334,"Harry, remembering the boggart, caught Ron’s eye 
and they both grinned; Snape ’s mouth thinned and 

Page | 252 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




he pushed the hat toward Dumbledore, who swapped 
it for his wizard’s hat at once. 



 “Dig in!”","['Dumbledore', 'the', 'Harry Potter', 'Snape', 'Harry', 'Ron']"
4335,"Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




he pushed the hat toward Dumbledore, who swapped 
it for his wizard’s hat at once. 



 “Dig in!” he advised the table, beaming around. 

","['Harry Potter', 'Dumbledore', 'the']"
4336,"“Dig in!” he advised the table, beaming around. 

 As Harry was helping himself to roast potatoes, the 
doors of the Great Hall opened again.","['Harry', 'Hall', 'the']"
4337,"he advised the table, beaming around. 

 As Harry was helping himself to roast potatoes, the 
doors of the Great Hall opened again. It was Professor 
Trelawney, gliding toward them as though on wheels. 
","['Harry', 'Hall', 'Trelawney', 'the']"
4338,"As Harry was helping himself to roast potatoes, the 
doors of the Great Hall opened again. It was Professor 
Trelawney, gliding toward them as though on wheels. 
 She had put on a green sequined dress in honor of 
the occasion, making her look more than ever like a 
glittering, oversized dragonfly. 

","['Harry', 'Hall', 'Trelawney', 'the']"
4339,"It was Professor 
Trelawney, gliding toward them as though on wheels. 
 She had put on a green sequined dress in honor of 
the occasion, making her look more than ever like a 
glittering, oversized dragonfly. 

 “Sibyll, this is a pleasant surprise!” said Dumbledore, 
standing up. 

","['Dumbledore', 'Trelawney', 'the']"
4340,"She had put on a green sequined dress in honor of 
the occasion, making her look more than ever like a 
glittering, oversized dragonfly. 

 “Sibyll, this is a pleasant surprise!” said Dumbledore, 
standing up. 

 “I have been crystal gazing, Headmaster,” said 
Professor Trelawney in her mistiest, most faraway 
voice, “and to my astonishment, I saw myself 
abandoning my solitary luncheon and coming to join 
you.","['Dumbledore', 'Trelawney', 'the']"
4341,"“Sibyll, this is a pleasant surprise!” said Dumbledore, 
standing up. 

 “I have been crystal gazing, Headmaster,” said 
Professor Trelawney in her mistiest, most faraway 
voice, “and to my astonishment, I saw myself 
abandoning my solitary luncheon and coming to join 
you. Who am I to refuse the promptings of fate?","['Dumbledore', 'Trelawney', 'the']"
4342,"“I have been crystal gazing, Headmaster,” said 
Professor Trelawney in her mistiest, most faraway 
voice, “and to my astonishment, I saw myself 
abandoning my solitary luncheon and coming to join 
you. Who am I to refuse the promptings of fate? I at 
once hastened from my tower, and I do beg you to 
forgive my lateness. ...” 

","['Trelawney', 'the']"
4343,"Who am I to refuse the promptings of fate? I at 
once hastened from my tower, and I do beg you to 
forgive my lateness. ...” 

 “Certainly, certainly,” said Dumbledore, his eyes 
twinkling.","['Dumbledore', 'the']"
4344,"I at 
once hastened from my tower, and I do beg you to 
forgive my lateness. ...” 

 “Certainly, certainly,” said Dumbledore, his eyes 
twinkling. “Let me draw you up a chair — ” 

And he did indeed draw a chair in midair with his 
wand, which revolved for a few seconds before falling 
with a thud between Professors Snape and 
McGonagall.","['McGonagall', 'Dumbledore', 'Snape']"
4345,"“Certainly, certainly,” said Dumbledore, his eyes 
twinkling. “Let me draw you up a chair — ” 

And he did indeed draw a chair in midair with his 
wand, which revolved for a few seconds before falling 
with a thud between Professors Snape and 
McGonagall. Professor Trelawney, however, did not sit 
down; her enormous eyes had been roving around the 
table, and she suddenly uttered a kind of soft scream. 

","['Dumbledore', 'the', 'Snape', 'Trelawney', 'McGonagall']"
4346,"“Let me draw you up a chair — ” 

And he did indeed draw a chair in midair with his 
wand, which revolved for a few seconds before falling 
with a thud between Professors Snape and 
McGonagall. Professor Trelawney, however, did not sit 
down; her enormous eyes had been roving around the 
table, and she suddenly uttered a kind of soft scream. 

 “I dare not, Headmaster!","['McGonagall', 'Snape', 'Trelawney', 'the']"
4347,"Professor Trelawney, however, did not sit 
down; her enormous eyes had been roving around the 
table, and she suddenly uttered a kind of soft scream. 

 “I dare not, Headmaster! If I join the table, we shall be 
thirteen!","['Trelawney', 'the']"
4348,"“I dare not, Headmaster! If I join the table, we shall be 
thirteen! Nothing could be more unlucky!",['the']
4349,"If I join the table, we shall be 
thirteen! Nothing could be more unlucky! Never forget 
that when thirteen dine together, the first to rise will 
be the first to die!” 



",['the']
4350,"Nothing could be more unlucky! Never forget 
that when thirteen dine together, the first to rise will 
be the first to die!” 



 Page | 253 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Well risk it, Sibyll,” said Professor McGonagall 
impatiently.","['McGonagall', 'Harry Potter', 'the']"
4351,"Never forget 
that when thirteen dine together, the first to rise will 
be the first to die!” 



 Page | 253 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Well risk it, Sibyll,” said Professor McGonagall 
impatiently. “Do sit down, the turkey’s getting stone 
cold.” 



","['McGonagall', 'Harry Potter', 'the']"
4352,"Page | 253 Harry Potter and the Prisoner of Azkaban - J.K. Rowling 




“Well risk it, Sibyll,” said Professor McGonagall 
impatiently. “Do sit down, the turkey’s getting stone 
cold.” 



 Professor Trelawney hesitated, then lowered herself 
into the empty chair, eyes shut and mouth clenched 
tight, as though expecting a thunderbolt to hit the 
table.","['McGonagall', 'Harry Potter', 'Trelawney', 'the']"
4353,"“Do sit down, the turkey’s getting stone 
cold.” 



 Professor Trelawney hesitated, then lowered herself 
into the empty chair, eyes shut and mouth clenched 
tight, as though expecting a thunderbolt to hit the 
table. Professor McGonagall poked a large spoon into 
the nearest tureen. 

","['McGonagall', 'Trelawney', 'the']"
4354,"Professor Trelawney hesitated, then lowered herself 
into the empty chair, eyes shut and mouth clenched 
tight, as though expecting a thunderbolt to hit the 
table. Professor McGonagall poked a large spoon into 
the nearest tureen. 

 “Tripe, Sibyll?” 

Professor Trelawney ignored her.","['McGonagall', 'Trelawney', 'the']"
4355,"Professor McGonagall poked a large spoon into 
the nearest tureen. 

 “Tripe, Sibyll?” 

Professor Trelawney ignored her. Eyes open again, 
she looked around once more and said, “But where is 
dear Professor Lupin?” 

“I’m afraid the poor fellow is ill again,” said 
Dumbledore, indicating that everybody should start 
serving themselves.","['Dumbledore', 'the', 'Trelawney', 'McGonagall', 'Lupin']"
4356,"“Tripe, Sibyll?” 

Professor Trelawney ignored her. Eyes open again, 
she looked around once more and said, “But where is 
dear Professor Lupin?” 

“I’m afraid the poor fellow is ill again,” said 
Dumbledore, indicating that everybody should start 
serving themselves. “Most unfortunate that it should 
happen on Christmas Day.” 

","['Dumbledore', 'the', 'Trelawney', 'Lupin', 'Day']"
4357,"Eyes open again, 
she looked around once more and said, “But where is 
dear Professor Lupin?” 

“I’m afraid the poor fellow is ill again,” said 
Dumbledore, indicating that everybody should start 
serving themselves. “Most unfortunate that it should 
happen on Christmas Day.” 

 “But surely you already knew that, Sibyll?” said 
Professor McGonagall, her eyebrows raised. 

","['Dumbledore', 'the', 'McGonagall', 'Lupin', 'Day']"
4358,"“Most unfortunate that it should 
happen on Christmas Day.” 

 “But surely you already knew that, Sibyll?” said 
Professor McGonagall, her eyebrows raised. 

 Professor Trelawney gave Professor McGonagall a very 
cold look. 

","['McGonagall', 'Trelawney', 'Day']"
4359,"“But surely you already knew that, Sibyll?” said 
Professor McGonagall, her eyebrows raised. 

 Professor Trelawney gave Professor McGonagall a very 
cold look. 

 “Certainly I knew, Minerva,” she said quietly.","['McGonagall', 'Trelawney', 'Minerva']"
4360,"Professor Trelawney gave Professor McGonagall a very 
cold look. 

 “Certainly I knew, Minerva,” she said quietly. “But 
one does not parade the fact that one is All-Knowing. 

","['McGonagall', 'Trelawney', 'Minerva', 'the']"
