start_sent,sentences,entities
3499,"“Is it — dead?” 

 “I don’t think so,” said Harry, “I think it’s just been 
knocked out.” 

 He bent down and pulled his wand out of the troll’s 
nose.","['Harry', 'the']"
3500,"“I don’t think so,” said Harry, “I think it’s just been 
knocked out.” 

 He bent down and pulled his wand out of the troll’s 
nose. It was covered in what looked like lumpy gray 
glue. 

","['Harry', 'the']"
3501,"He bent down and pulled his wand out of the troll’s 
nose. It was covered in what looked like lumpy gray 
glue. 

 “Urgh — troll boogers.” 

",['the']
3502,"It was covered in what looked like lumpy gray 
glue. 

 “Urgh — troll boogers.” 

 He wiped it on the troll’s trousers. 

",['the']
3503,"“Urgh — troll boogers.” 

 He wiped it on the troll’s trousers. 

 A sudden slamming and loud footsteps made the 
three of them look up.",['the']
3504,"He wiped it on the troll’s trousers. 

 A sudden slamming and loud footsteps made the 
three of them look up. They hadn’t realized what a 
racket they had been making, but of course, someone 
downstairs must have heard the crashes and the 
troll’s roars.",['the']
3505,"A sudden slamming and loud footsteps made the 
three of them look up. They hadn’t realized what a 
racket they had been making, but of course, someone 
downstairs must have heard the crashes and the 
troll’s roars. A moment later, Professor McGonagall 
had come bursting into the room, closely followed by 
Snape, with Quirrell bringing up the rear.","['McGonagall', 'Snape', 'Quirrell', 'the']"
3506,"They hadn’t realized what a 
racket they had been making, but of course, someone 
downstairs must have heard the crashes and the 
troll’s roars. A moment later, Professor McGonagall 
had come bursting into the room, closely followed by 
Snape, with Quirrell bringing up the rear. Quirrell 



Page | 198 Harry Potter and the Philosophers Stone - J.K. Rowling 




took one look at the troll, let out a faint whimper, and 
sat quickly down on a toilet, clutching his heart. 

","['the', 'Harry Potter', 'Snape', 'McGonagall', 'Quirrell']"
3507,"A moment later, Professor McGonagall 
had come bursting into the room, closely followed by 
Snape, with Quirrell bringing up the rear. Quirrell 



Page | 198 Harry Potter and the Philosophers Stone - J.K. Rowling 




took one look at the troll, let out a faint whimper, and 
sat quickly down on a toilet, clutching his heart. 

 Snape bent over the troll.","['the', 'Harry Potter', 'Snape', 'McGonagall', 'Quirrell']"
3508,"Quirrell 



Page | 198 Harry Potter and the Philosophers Stone - J.K. Rowling 




took one look at the troll, let out a faint whimper, and 
sat quickly down on a toilet, clutching his heart. 

 Snape bent over the troll. Professor McGonagall was 
looking at Ron and Harry.","['Ron', 'the', 'Harry Potter', 'Snape', 'McGonagall', 'Harry', 'Quirrell']"
3509,"Snape bent over the troll. Professor McGonagall was 
looking at Ron and Harry. Harry had never seen her 
look so angry.","['the', 'Snape', 'angry', 'McGonagall', 'Harry', 'Ron']"
3510,"Professor McGonagall was 
looking at Ron and Harry. Harry had never seen her 
look so angry. Her lips were white.","['McGonagall', 'Harry', 'angry', 'Ron']"
3511,"Harry had never seen her 
look so angry. Her lips were white. Hopes of winning 
fifty points for Gryffindor faded quickly from Harry’s 
mind. 

","['Harry', 'angry']"
3512,"Her lips were white. Hopes of winning 
fifty points for Gryffindor faded quickly from Harry’s 
mind. 

 “What on earth were you thinking of?” said Professor 
McGonagall, with cold fury in her voice.","['McGonagall', 'Harry']"
3513,"Hopes of winning 
fifty points for Gryffindor faded quickly from Harry’s 
mind. 

 “What on earth were you thinking of?” said Professor 
McGonagall, with cold fury in her voice. Harry looked 
at Ron, who was still standing with his wand in the 
air.","['McGonagall', 'Harry', 'Ron', 'the']"
3514,"“What on earth were you thinking of?” said Professor 
McGonagall, with cold fury in her voice. Harry looked 
at Ron, who was still standing with his wand in the 
air. “You’re lucky you weren’t killed.","['McGonagall', 'Harry', 'Ron', 'the']"
3515,"Harry looked 
at Ron, who was still standing with his wand in the 
air. “You’re lucky you weren’t killed. Why aren’t you 
in your dormitory?” 

","['Harry', 'Ron', 'the']"
3516,"“You’re lucky you weren’t killed. Why aren’t you 
in your dormitory?” 

 Snape gave Harry a swift, piercing look.","['Harry', 'Snape']"
3517,"Why aren’t you 
in your dormitory?” 

 Snape gave Harry a swift, piercing look. Harry looked 
at the floor.","['Harry', 'Snape', 'the']"
3518,"Snape gave Harry a swift, piercing look. Harry looked 
at the floor. He wished Ron would put his wand down. 

","['Harry', 'Snape', 'Ron', 'the']"
3519,"Harry looked 
at the floor. He wished Ron would put his wand down. 

 Then a small voice came out of the shadows. 

","['Harry', 'Ron', 'the']"
3520,"He wished Ron would put his wand down. 

 Then a small voice came out of the shadows. 

 “Please, Professor McGonagall — they were looking for 
me.” 

","['McGonagall', 'Ron', 'the']"
3521,"Then a small voice came out of the shadows. 

 “Please, Professor McGonagall — they were looking for 
me.” 

 “Miss Granger!” 

","['McGonagall', 'Miss Granger', 'the']"
3522,"“Please, Professor McGonagall — they were looking for 
me.” 

 “Miss Granger!” 

 Hermione had managed to get to her feet at last. 

","['Hermione', 'McGonagall', 'Miss Granger']"
3523,"“Miss Granger!” 

 Hermione had managed to get to her feet at last. 

 “I went looking for the troll because I — I thought I 
could deal with it on my own — you know, because 
I’ve read all about them.” 

","['Hermione', 'Miss Granger', 'the']"
3524,"Hermione had managed to get to her feet at last. 

 “I went looking for the troll because I — I thought I 
could deal with it on my own — you know, because 
I’ve read all about them.” 

 Ron dropped his wand.","['Hermione', 'Ron', 'the']"
3525,"“I went looking for the troll because I — I thought I 
could deal with it on my own — you know, because 
I’ve read all about them.” 

 Ron dropped his wand. Hermione Granger, telling a 
downright lie to a teacher? 

","['Ron', 'Hermione Granger', 'the']"
3526,"Ron dropped his wand. Hermione Granger, telling a 
downright lie to a teacher? 

 “If they hadn’t found me, I’d be dead now.","['Ron', 'Hermione Granger']"
3527,"Hermione Granger, telling a 
downright lie to a teacher? 

 “If they hadn’t found me, I’d be dead now. Harry 
stuck his wand up its nose and Ron knocked it out 
with its own club.","['Harry', 'Ron', 'Hermione Granger']"
3528,"“If they hadn’t found me, I’d be dead now. Harry 
stuck his wand up its nose and Ron knocked it out 
with its own club. They didn’t have time to come and 
fetch anyone.","['Harry', 'Ron']"
3529,"Harry 
stuck his wand up its nose and Ron knocked it out 
with its own club. They didn’t have time to come and 
fetch anyone. It was about to finish me off when they 
arrived.” 

","['Harry', 'Ron']"
3530,"They didn’t have time to come and 
fetch anyone. It was about to finish me off when they 
arrived.” 

 Page | 199 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry and Ron tried to look as though this story 
wasn’t new to them. 

","['Harry', 'Harry Potter', 'Ron', 'the']"
3531,"It was about to finish me off when they 
arrived.” 

 Page | 199 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry and Ron tried to look as though this story 
wasn’t new to them. 

 “Well — in that case ...” said Professor McGonagall, 
staring at the three of them, “Miss Granger, you 
foolish girl, how could you think of tackling a 
mountain troll on your own?” 

Hermione hung her head.","['Hermione', 'the', 'Harry Potter', 'Miss Granger', 'McGonagall', 'Harry', 'Ron']"
3532,"Page | 199 Harry Potter and the Philosophers Stone - J.K. Rowling 




Harry and Ron tried to look as though this story 
wasn’t new to them. 

 “Well — in that case ...” said Professor McGonagall, 
staring at the three of them, “Miss Granger, you 
foolish girl, how could you think of tackling a 
mountain troll on your own?” 

Hermione hung her head. Harry was speechless. 
","['Hermione', 'the', 'Harry Potter', 'Miss Granger', 'McGonagall', 'Harry', 'Ron']"
3533,"“Well — in that case ...” said Professor McGonagall, 
staring at the three of them, “Miss Granger, you 
foolish girl, how could you think of tackling a 
mountain troll on your own?” 

Hermione hung her head. Harry was speechless. 
 Hermione was the last person to do anything against 
the rules, and here she was, pretending she had, to 
get them out of trouble.","['Hermione', 'the', 'McGonagall', 'Harry', 'Miss Granger']"
3534,"Harry was speechless. 
 Hermione was the last person to do anything against 
the rules, and here she was, pretending she had, to 
get them out of trouble. It was as if Snape had started 
handing out sweets. 

","['Hermione', 'Harry', 'Snape', 'the']"
3535,"Hermione was the last person to do anything against 
the rules, and here she was, pretending she had, to 
get them out of trouble. It was as if Snape had started 
handing out sweets. 

 “Miss Granger, five points will be taken from 
Gryffindor for this,” said Professor McGonagall.","['Hermione', 'the', 'Snape', 'McGonagall', 'Miss Granger']"
3536,"It was as if Snape had started 
handing out sweets. 

 “Miss Granger, five points will be taken from 
Gryffindor for this,” said Professor McGonagall. “I’m 
very disappointed in you.","['McGonagall', 'Snape', 'Miss Granger']"
3537,"“Miss Granger, five points will be taken from 
Gryffindor for this,” said Professor McGonagall. “I’m 
very disappointed in you. If you’re not hurt at all, 
you’d better get off to Gryffindor Tower.","['McGonagall', 'Miss Granger']"
3538,"“I’m 
very disappointed in you. If you’re not hurt at all, 
you’d better get off to Gryffindor Tower. Students are 
finishing the feast in their Houses.” 

",['the']
3539,"If you’re not hurt at all, 
you’d better get off to Gryffindor Tower. Students are 
finishing the feast in their Houses.” 

 Hermione left. 

","['Hermione', 'the']"
3540,"Students are 
finishing the feast in their Houses.” 

 Hermione left. 

 Professor McGonagall turned to Harry and Ron. 

“Well, I still say you were lucky, but not many first 
years could have taken on a full-grown mountain 
troll.","['Hermione', 'the', 'McGonagall', 'Harry', 'Ron']"
3541,"Hermione left. 

 Professor McGonagall turned to Harry and Ron. 

“Well, I still say you were lucky, but not many first 
years could have taken on a full-grown mountain 
troll. You each win Gryffindor five points.","['Hermione', 'McGonagall', 'Harry', 'Ron']"
3542,"Professor McGonagall turned to Harry and Ron. 

“Well, I still say you were lucky, but not many first 
years could have taken on a full-grown mountain 
troll. You each win Gryffindor five points. Professor 
Dumbledore will be informed of this.","['McGonagall', 'Harry', 'Dumbledore', 'Ron']"
3543,"You each win Gryffindor five points. Professor 
Dumbledore will be informed of this. You may go.” 

",['Dumbledore']
3544,"Professor 
Dumbledore will be informed of this. You may go.” 

 They hurried out of the chamber and didn’t speak at 
all until they had climbed two floors up.","['Dumbledore', 'the']"
