start_sent,sentences,entities
3089,"“Oliver, this is insane,” said Alicia Spinnet angrily. 
 “You can’t let Harry deal with that thing on his own. 
 Let’s ask for an inquiry — ” 

“If we stop now, we’ll have to forfeit the match!”","['Harry', 'Oliver', 'Alicia Spinnet', 'the']"
3090,"“You can’t let Harry deal with that thing on his own. 
 Let’s ask for an inquiry — ” 

“If we stop now, we’ll have to forfeit the match!” said 
Harry.","['Harry', 'the']"
3091,"Let’s ask for an inquiry — ” 

“If we stop now, we’ll have to forfeit the match!” said 
Harry. “And we’re not losing to Slytherin just because 
of a crazy Bludger!","['Harry', 'the']"
3092,"said 
Harry. “And we’re not losing to Slytherin just because 
of a crazy Bludger! Come on, Oliver, tell them to leave 
me alone!” 



","['Harry', 'Oliver']"
3093,"“And we’re not losing to Slytherin just because 
of a crazy Bludger! Come on, Oliver, tell them to leave 
me alone!” 



 Page | 189 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“This is all your fault,” George said angrily to Wood.","['Harry Potter', 'Oliver', 'George', 'the']"
3094,"Come on, Oliver, tell them to leave 
me alone!” 



 Page | 189 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“This is all your fault,” George said angrily to Wood. “ 
‘Get the Snitch or die trying,’ what a stupid thing to 
tell him—” 



Madam Hooch had joined them. 

","['Harry Potter', 'Oliver', 'George', 'the']"
3095,"Page | 189 Harry Potter and the Chamber of Secrets - J.K. Rowling 




“This is all your fault,” George said angrily to Wood. “ 
‘Get the Snitch or die trying,’ what a stupid thing to 
tell him—” 



Madam Hooch had joined them. 

 “Ready to resume play?” she asked Wood. 

","['Harry Potter', 'George', 'the']"
3096,"“ 
‘Get the Snitch or die trying,’ what a stupid thing to 
tell him—” 



Madam Hooch had joined them. 

 “Ready to resume play?” she asked Wood. 

 Wood looked at the determined look on Harry’s face. 

","['Harry', 'face', 'the']"
3097,"“Ready to resume play?” she asked Wood. 

 Wood looked at the determined look on Harry’s face. 

 “All right,” he said.","['Harry', 'face', 'the']"
3098,"Wood looked at the determined look on Harry’s face. 

 “All right,” he said. “Fred, George, you heard Harry — 
leave him alone and let him deal with the Bludger on 
his own.” 

","['George', 'the', 'Fred', 'face', 'Harry']"
3099,"“All right,” he said. “Fred, George, you heard Harry — 
leave him alone and let him deal with the Bludger on 
his own.” 

 The rain was falling more heavily now.","['George', 'the', 'Fred', 'The', 'Harry']"
3100,"“Fred, George, you heard Harry — 
leave him alone and let him deal with the Bludger on 
his own.” 

 The rain was falling more heavily now. On Madam 
Hooch’s whistle, Harry kicked hard into the air and 
heard the telltale whoosh of the Bludger behind him. 
","['George', 'the', 'Fred', 'The', 'Harry']"
3101,"The rain was falling more heavily now. On Madam 
Hooch’s whistle, Harry kicked hard into the air and 
heard the telltale whoosh of the Bludger behind him. 
 Higher and higher Harry climbed; he looped and 
swooped, spiraled, zigzagged, and rolled.","['The', 'Harry', 'the']"
3102,"On Madam 
Hooch’s whistle, Harry kicked hard into the air and 
heard the telltale whoosh of the Bludger behind him. 
 Higher and higher Harry climbed; he looped and 
swooped, spiraled, zigzagged, and rolled. Slightly 
dizzy, he nevertheless kept his eyes wide open, rain 
was speckling his glasses and ran up his nostrils as 
he hung upside down, avoiding another fierce dive 
from the Bludger.","['Harry', 'the']"
3103,"Higher and higher Harry climbed; he looped and 
swooped, spiraled, zigzagged, and rolled. Slightly 
dizzy, he nevertheless kept his eyes wide open, rain 
was speckling his glasses and ran up his nostrils as 
he hung upside down, avoiding another fierce dive 
from the Bludger. He could hear laughter from the 
crowd; he knew he must look very stupid, but the 
rogue Bludger was heavy and couldn’t change 
direction as quickly as Harry could; he began a kind 
of roller-coaster ride around the edges of the stadium, 
squinting through the silver sheets of rain to the 
Gryffindor goal posts, where Adrian Pucey was trying 
to get past Wood — 

A whistling in Harry’s ear told him the Bludger had 
just missed him again; he turned right over and sped 
in the opposite direction. 

","['Adrian Pucey', 'Harry', 'the']"
3104,"Slightly 
dizzy, he nevertheless kept his eyes wide open, rain 
was speckling his glasses and ran up his nostrils as 
he hung upside down, avoiding another fierce dive 
from the Bludger. He could hear laughter from the 
crowd; he knew he must look very stupid, but the 
rogue Bludger was heavy and couldn’t change 
direction as quickly as Harry could; he began a kind 
of roller-coaster ride around the edges of the stadium, 
squinting through the silver sheets of rain to the 
Gryffindor goal posts, where Adrian Pucey was trying 
to get past Wood — 

A whistling in Harry’s ear told him the Bludger had 
just missed him again; he turned right over and sped 
in the opposite direction. 

 “Training for the ballet, Potter?” yelled Malfoy as 
Harry was forced to do a stupid kind of twirl in midair 
to dodge the Bludger, and he fled, the Bludger trailing 
a few feet behind him; and then, glaring back at 

Page | 190 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Malfoy in hatred, he saw it — the Golden Snitch.","['Adrian Pucey', 'Malfoy', 'the', 'Harry Potter', 'Harry']"
3105,"He could hear laughter from the 
crowd; he knew he must look very stupid, but the 
rogue Bludger was heavy and couldn’t change 
direction as quickly as Harry could; he began a kind 
of roller-coaster ride around the edges of the stadium, 
squinting through the silver sheets of rain to the 
Gryffindor goal posts, where Adrian Pucey was trying 
to get past Wood — 

A whistling in Harry’s ear told him the Bludger had 
just missed him again; he turned right over and sped 
in the opposite direction. 

 “Training for the ballet, Potter?” yelled Malfoy as 
Harry was forced to do a stupid kind of twirl in midair 
to dodge the Bludger, and he fled, the Bludger trailing 
a few feet behind him; and then, glaring back at 

Page | 190 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Malfoy in hatred, he saw it — the Golden Snitch. It 
was hovering inches above Malfoy’s left ear — and 
Malfoy, busy laughing at Harry, hadn’t seen it. 

","['Adrian Pucey', 'Malfoy', 'the', 'Harry Potter', 'Harry']"
3106,"“Training for the ballet, Potter?” yelled Malfoy as 
Harry was forced to do a stupid kind of twirl in midair 
to dodge the Bludger, and he fled, the Bludger trailing 
a few feet behind him; and then, glaring back at 

Page | 190 Harry Potter and the Chamber of Secrets - J.K. Rowling 




Malfoy in hatred, he saw it — the Golden Snitch. It 
was hovering inches above Malfoy’s left ear — and 
Malfoy, busy laughing at Harry, hadn’t seen it. 

 For an agonizing moment, Harry hung in midair, not 
daring to speed toward Malfoy in case he looked up 
and saw the Snitch. 

WHAM. 

","['Malfoy', 'Harry', 'Harry Potter', 'the']"
3107,"It 
was hovering inches above Malfoy’s left ear — and 
Malfoy, busy laughing at Harry, hadn’t seen it. 

 For an agonizing moment, Harry hung in midair, not 
daring to speed toward Malfoy in case he looked up 
and saw the Snitch. 

WHAM. 

 He had stayed still a second too long.","['Malfoy', 'Harry', 'the']"
3108,"For an agonizing moment, Harry hung in midair, not 
daring to speed toward Malfoy in case he looked up 
and saw the Snitch. 

WHAM. 

 He had stayed still a second too long. The Bludger 
had hit him at last, smashed into his elbow, and 
Harry felt his arm break.","['Malfoy', 'Harry', 'The', 'the']"
3109,"He had stayed still a second too long. The Bludger 
had hit him at last, smashed into his elbow, and 
Harry felt his arm break. Dimly, dazed by the searing 
pain in his arm, he slid sideways on his rain- 
drenched broom, one knee still crooked over it, his 
right arm dangling useless at his side — the Bludger 
came pelting back for a second attack, this time 
aiming at his face — Harry swerved out of the way, 
one idea firmly lodged in his numb brain: get to 
Malfoy. 

","['Malfoy', 'broom', 'the', 'face', 'The', 'Harry']"
3110,"The Bludger 
had hit him at last, smashed into his elbow, and 
Harry felt his arm break. Dimly, dazed by the searing 
pain in his arm, he slid sideways on his rain- 
drenched broom, one knee still crooked over it, his 
right arm dangling useless at his side — the Bludger 
came pelting back for a second attack, this time 
aiming at his face — Harry swerved out of the way, 
one idea firmly lodged in his numb brain: get to 
Malfoy. 

 Through a haze of rain and pain he dived for the 
shimmering, sneering face below him and saw its eyes 
widen with fear: Malfoy thought Harry was attacking 
him. 

","['Malfoy', 'broom', 'the', 'face', 'The', 'Harry']"
3111,"Dimly, dazed by the searing 
pain in his arm, he slid sideways on his rain- 
drenched broom, one knee still crooked over it, his 
right arm dangling useless at his side — the Bludger 
came pelting back for a second attack, this time 
aiming at his face — Harry swerved out of the way, 
one idea firmly lodged in his numb brain: get to 
Malfoy. 

 Through a haze of rain and pain he dived for the 
shimmering, sneering face below him and saw its eyes 
widen with fear: Malfoy thought Harry was attacking 
him. 

 “What the — ” he gasped, careening out of Harry’s 
way. 

","['Malfoy', 'broom', 'the', 'face', 'Harry']"
3112,"Through a haze of rain and pain he dived for the 
shimmering, sneering face below him and saw its eyes 
widen with fear: Malfoy thought Harry was attacking 
him. 

 “What the — ” he gasped, careening out of Harry’s 
way. 

 Harry took his remaining hand off his broom and 
made a wild snatch; he felt his fingers close on the 
cold Snitch but was now only gripping the broom with 
his legs, and there was a yell from the crowd below as 
he headed straight for the ground, trying hard not to 
pass out. 

","['Malfoy', 'broom', 'the', 'face', 'Harry']"
3113,"“What the — ” he gasped, careening out of Harry’s 
way. 

 Harry took his remaining hand off his broom and 
made a wild snatch; he felt his fingers close on the 
cold Snitch but was now only gripping the broom with 
his legs, and there was a yell from the crowd below as 
he headed straight for the ground, trying hard not to 
pass out. 

 With a splattering thud he hit the mud and rolled off 
his broom.","['broom', 'Harry', 'the']"
3114,"Harry took his remaining hand off his broom and 
made a wild snatch; he felt his fingers close on the 
cold Snitch but was now only gripping the broom with 
his legs, and there was a yell from the crowd below as 
he headed straight for the ground, trying hard not to 
pass out. 

 With a splattering thud he hit the mud and rolled off 
his broom. His arm was hanging at a very strange 
angle; riddled with pain, he heard, as though from a 

Page | 191 Harry Potter and the Chamber of Secrets - J.K. Rowling 




distance, a good deal of whistling and shouting.","['broom', 'Harry', 'Harry Potter', 'the']"
