start_sent,sentences,entities
5396,"Phineas 
Nigellus raised supercilious eyebrows. 

 “Who else is here?” he asked, turning his head from 
side to side.",['Phineas']
5400,"The girl and 
her friends were foolhardy in the extreme. Thieving 
from the headmaster!” 



 Page | 340 Harry Potter and the Deathly Hallows - J.K. Rowling 




“They weren’t thieving,” said Harry.","['Harry', 'Harry Potter']"
5401,"Thieving 
from the headmaster!” 



 Page | 340 Harry Potter and the Deathly Hallows - J.K. Rowling 




“They weren’t thieving,” said Harry. “That sword isn’t 
Snape’s.” 

","['Harry', 'Harry Potter', 'Snape']"
5402,"Page | 340 Harry Potter and the Deathly Hallows - J.K. Rowling 




“They weren’t thieving,” said Harry. “That sword isn’t 
Snape’s.” 

 “It belongs to Professor Snape’s school,” said Phineas 
Nigellus.","['Phineas', 'Harry', 'Harry Potter', 'Snape']"
5403,"“That sword isn’t 
Snape’s.” 

 “It belongs to Professor Snape’s school,” said Phineas 
Nigellus. “Exactly what claim did the Weasley girl 
have upon it?","['Phineas', 'Snape']"
5404,"“It belongs to Professor Snape’s school,” said Phineas 
Nigellus. “Exactly what claim did the Weasley girl 
have upon it? She deserved her punishment, as did 
the idiot Longbottom and the Lovegood oddity!” 

","['Phineas', 'Snape']"
5405,"“Exactly what claim did the Weasley girl 
have upon it? She deserved her punishment, as did 
the idiot Longbottom and the Lovegood oddity!” 

 “Neville is not an idiot and Luna is not an oddity!” 
said Hermione. 

","['Hermione', 'Luna', 'Neville']"
5406,"She deserved her punishment, as did 
the idiot Longbottom and the Lovegood oddity!” 

 “Neville is not an idiot and Luna is not an oddity!” 
said Hermione. 

 “Where am I?” repeated Phineas Nigellus, starting to 
wrestle with the blindfold again.","['Hermione', 'Luna', 'Neville', 'Phineas']"
5407,"“Neville is not an idiot and Luna is not an oddity!” 
said Hermione. 

 “Where am I?” repeated Phineas Nigellus, starting to 
wrestle with the blindfold again. “Where have you 
brought me?","['Hermione', 'Luna', 'Neville', 'Phineas']"
5408,"“Where am I?” repeated Phineas Nigellus, starting to 
wrestle with the blindfold again. “Where have you 
brought me? Why have you removed me from the 
house of my forebears?” 

",['Phineas']
5410,"Why have you removed me from the 
house of my forebears?” 

 “Never mind that! How did Snape punish Ginny, 
Neville, and Luna?” asked Harry urgently. 

","['Snape', 'Luna', 'Harry', 'Neville', 'Ginny']"
5411,"“Never mind that! How did Snape punish Ginny, 
Neville, and Luna?” asked Harry urgently. 

 “Professor Snape sent them into the Forbidden Forest, 
to do some work for the oaf, Hagrid.” 

","['Forest', 'Snape', 'Hagrid', 'Luna', 'Harry', 'Neville', 'Ginny', 'Forbidden']"
5412,"How did Snape punish Ginny, 
Neville, and Luna?” asked Harry urgently. 

 “Professor Snape sent them into the Forbidden Forest, 
to do some work for the oaf, Hagrid.” 

 “Hagrid’s not an oaf!” said Hermione shrilly. 

","['Forest', 'Snape', 'Hagrid', 'Luna', 'Harry', 'Neville', 'Ginny', 'Hermione', 'Forbidden']"
5413,"“Professor Snape sent them into the Forbidden Forest, 
to do some work for the oaf, Hagrid.” 

 “Hagrid’s not an oaf!” said Hermione shrilly. 

 “And Snape might’ve thought that was a 
punishment,” said Harry, “but Ginny, Neville, and 
Luna probably had a good laugh with Hagrid.","['Forest', 'Snape', 'Hagrid', 'Luna', 'Harry', 'Neville', 'Ginny', 'Hermione', 'Forbidden']"
5414,"“Hagrid’s not an oaf!” said Hermione shrilly. 

 “And Snape might’ve thought that was a 
punishment,” said Harry, “but Ginny, Neville, and 
Luna probably had a good laugh with Hagrid. The 
Forbidden Forest ...","['Forest', 'Snape', 'Hagrid', 'Luna', 'Harry', 'Neville', 'Ginny', 'Hermione', 'Forbidden']"
5415,"“And Snape might’ve thought that was a 
punishment,” said Harry, “but Ginny, Neville, and 
Luna probably had a good laugh with Hagrid. The 
Forbidden Forest ... they’ve faced plenty worse than 
the Forbidden Forest, big deal!” 

","['Forest', 'Snape', 'Hagrid', 'Luna', 'Harry', 'Neville', 'Ginny', 'Forbidden']"
5416,"The 
Forbidden Forest ... they’ve faced plenty worse than 
the Forbidden Forest, big deal!” 

 He felt relieved; he had been imagining horrors, the 
Cruciatus Curse at the very least. 

","['Forest', 'Forbidden']"
5417,"they’ve faced plenty worse than 
the Forbidden Forest, big deal!” 

 He felt relieved; he had been imagining horrors, the 
Cruciatus Curse at the very least. 

 “What we really wanted to know, Professor Black, is 
whether anyone else has, um, taken out the sword at 
all?","['Forest', 'Forbidden', 'Black']"
5418,"He felt relieved; he had been imagining horrors, the 
Cruciatus Curse at the very least. 

 “What we really wanted to know, Professor Black, is 
whether anyone else has, um, taken out the sword at 
all? Maybe it’s been taken away for cleaning or — or 
something?” 



",['Black']
5419,"“What we really wanted to know, Professor Black, is 
whether anyone else has, um, taken out the sword at 
all? Maybe it’s been taken away for cleaning or — or 
something?” 



 Page | 341 Harry Potter and the Deathly Hallows - J.K. Rowling 




Phineas Nigellus paused again in his struggles to free 
his eyes and sniggered. 

","['Harry Potter', 'Black', 'Phineas']"
5420,"Maybe it’s been taken away for cleaning or — or 
something?” 



 Page | 341 Harry Potter and the Deathly Hallows - J.K. Rowling 




Phineas Nigellus paused again in his struggles to free 
his eyes and sniggered. 

 “ Muggle-borns,” he said.","['Harry Potter', 'Phineas']"
5421,"Page | 341 Harry Potter and the Deathly Hallows - J.K. Rowling 




Phineas Nigellus paused again in his struggles to free 
his eyes and sniggered. 

 “ Muggle-borns,” he said. “Goblin-made armor does not 
require cleaning, simple girl.","['Harry Potter', 'Phineas']"
5423,"“Goblin-made armor does not 
require cleaning, simple girl. Goblins’ silver repels 
mundane dirt, imbibing only that which strengthens 
it.” 

 “Don’t call Hermione simple,” said Harry. 

","['Hermione', 'Harry']"
5424,"Goblins’ silver repels 
mundane dirt, imbibing only that which strengthens 
it.” 

 “Don’t call Hermione simple,” said Harry. 

 “I grow weary of contradiction,” said Phineas Nigellus. 
","['Hermione', 'Harry', 'Phineas']"
5425,"“Don’t call Hermione simple,” said Harry. 

 “I grow weary of contradiction,” said Phineas Nigellus. 
 “Perhaps it is time for me to return to the 
headmaster’s office?” 

Still blindfolded, he began groping the side of his 
frame, trying to feel his way out of his picture and 
back into the one at Hogwarts.","['Hermione', 'Harry', 'Phineas']"
5426,"“I grow weary of contradiction,” said Phineas Nigellus. 
 “Perhaps it is time for me to return to the 
headmaster’s office?” 

Still blindfolded, he began groping the side of his 
frame, trying to feel his way out of his picture and 
back into the one at Hogwarts. Harry had a sudden 
inspiration. 

","['Harry', 'Phineas']"
5427,"“Perhaps it is time for me to return to the 
headmaster’s office?” 

Still blindfolded, he began groping the side of his 
frame, trying to feel his way out of his picture and 
back into the one at Hogwarts. Harry had a sudden 
inspiration. 

 “Dumbledore!","['Harry', 'Dumbledore']"
5428,"Harry had a sudden 
inspiration. 

 “Dumbledore! Can’t you bring us Dumbledore?” 

","['Harry', 'Dumbledore']"
5429,"“Dumbledore! Can’t you bring us Dumbledore?” 

 “I beg your pardon?” asked Phineas Nigellus. 

","['Dumbledore', 'Phineas']"
5430,"Can’t you bring us Dumbledore?” 

 “I beg your pardon?” asked Phineas Nigellus. 

 “Professor Dumbledore’s portrait — couldn’t you bring 
him along, here, into yours?” 

","['Dumbledore', 'Phineas']"
5431,"“I beg your pardon?” asked Phineas Nigellus. 

 “Professor Dumbledore’s portrait — couldn’t you bring 
him along, here, into yours?” 

 Phineas Nigellus turned his face in the direction of 
Harry’s voice. 

","['face', 'Harry', 'Dumbledore', 'Phineas']"
5432,"“Professor Dumbledore’s portrait — couldn’t you bring 
him along, here, into yours?” 

 Phineas Nigellus turned his face in the direction of 
Harry’s voice. 

 “Evidently it is not only Muggle-borns who are 
ignorant, Potter.","['face', 'Harry', 'Dumbledore', 'Phineas']"
5433,"Phineas Nigellus turned his face in the direction of 
Harry’s voice. 

 “Evidently it is not only Muggle-borns who are 
ignorant, Potter. The portraits of Hogwarts may 
commune with each other, but they cannot travel 
outside the castle except to visit a painting of 
themselves hanging elsewhere.","['face', 'Harry', 'Phineas']"
5434,"“Evidently it is not only Muggle-borns who are 
ignorant, Potter. The portraits of Hogwarts may 
commune with each other, but they cannot travel 
outside the castle except to visit a painting of 
themselves hanging elsewhere. Dumbledore cannot 
come here with me, and after the treatment I have 
received at your hands, I can assure you that I shall 
not be making a return visit!” 



",['Dumbledore']
5435,"The portraits of Hogwarts may 
commune with each other, but they cannot travel 
outside the castle except to visit a painting of 
themselves hanging elsewhere. Dumbledore cannot 
come here with me, and after the treatment I have 
received at your hands, I can assure you that I shall 
not be making a return visit!” 



 Page | 342 Harry Potter and the Deathly Hallows - J.K. Rowling 




Slightly crestfallen, Harry watched Phineas redouble 
his attempts to leave his frame. 

","['Harry', 'Dumbledore', 'Harry Potter', 'Phineas']"
5436,"Dumbledore cannot 
come here with me, and after the treatment I have 
received at your hands, I can assure you that I shall 
not be making a return visit!” 



 Page | 342 Harry Potter and the Deathly Hallows - J.K. Rowling 




Slightly crestfallen, Harry watched Phineas redouble 
his attempts to leave his frame. 

 “Professor Black,” said Hermione, “couldn’t you just 
tell us, please, when was the last time the sword was 
taken out of its case?","['Harry', 'Harry Potter', 'Phineas', 'Hermione', 'Black', 'Dumbledore']"
5437,"Page | 342 Harry Potter and the Deathly Hallows - J.K. Rowling 




Slightly crestfallen, Harry watched Phineas redouble 
his attempts to leave his frame. 

 “Professor Black,” said Hermione, “couldn’t you just 
tell us, please, when was the last time the sword was 
taken out of its case? Before Ginny took it out, I 
mean?” 

","['Harry', 'Harry Potter', 'Phineas', 'Ginny', 'Hermione', 'Black']"
5438,"“Professor Black,” said Hermione, “couldn’t you just 
tell us, please, when was the last time the sword was 
taken out of its case? Before Ginny took it out, I 
mean?” 

 Phineas snorted impatiently. 

","['Hermione', 'Ginny', 'Black', 'Phineas']"
5439,"Before Ginny took it out, I 
mean?” 

 Phineas snorted impatiently. 

 “I believe that the last time I saw the sword of 
Gryffindor leave its case was when Professor 
Dumbledore used it to break open a ring.” 

","['Dumbledore', 'Ginny', 'Phineas']"
5440,"Phineas snorted impatiently. 

 “I believe that the last time I saw the sword of 
Gryffindor leave its case was when Professor 
Dumbledore used it to break open a ring.” 

 Hermione whipped around to look at Harry.","['Hermione', 'Harry', 'Dumbledore', 'Phineas']"
5441,"“I believe that the last time I saw the sword of 
Gryffindor leave its case was when Professor 
Dumbledore used it to break open a ring.” 

 Hermione whipped around to look at Harry. Neither of 
them dared say more in front of Phineas Nigellus, who 
had at last managed to locate the exit. 

","['Hermione', 'Harry', 'Dumbledore', 'Phineas']"
5442,"Hermione whipped around to look at Harry. Neither of 
them dared say more in front of Phineas Nigellus, who 
had at last managed to locate the exit. 

 “Well, good night to you,” he said a little waspishly, 
and he began to move out of sight again.","['Hermione', 'Harry', 'Phineas']"
5443,"Neither of 
them dared say more in front of Phineas Nigellus, who 
had at last managed to locate the exit. 

 “Well, good night to you,” he said a little waspishly, 
and he began to move out of sight again. Only the 
edge of his hat brim remained in view when Harry 
gave a sudden shout. 

","['Harry', 'Phineas']"
